"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000126215",80.3934902613232,-0.47755037884135,0.202393510288555,-2.3595142856137,0.018298876303047,0.0343552661088289,"XRCC3","7517","X-ray repair cross complementing 3"
"ENSG00000081320",936.098129912365,0.153507993731703,0.0650775089475236,2.3588486439376,0.0183317308989762,0.0344125652769217,"STK17B","9262","serine/threonine kinase 17b"
"ENSG00000177683",301.507965876113,-0.25153258975561,0.106670498332914,-2.3580333239898,0.018372043634883,0.0344838485851892,"THAP5","168451","THAP domain containing 5"
"ENSG00000166228",192.8735555981,-0.332319531564885,0.140974052791998,-2.35730990904554,0.0184078771631453,0.034546707453258,"PCBD1","5092","pterin-4 alpha-carbinolamine dehydratase 1"
"ENSG00000163634",554.161089133083,-0.20118661331222,0.0853834455440876,-2.35627189826085,0.0184594006945397,0.0346359377250099,"THOC7","80145","THO complex 7"
"ENSG00000072840",1312.66018131233,-0.141294671550998,0.0599657208596434,-2.35625736713337,0.0184601228680929,0.0346359377250099,"EVC","2121","EvC ciliary complex subunit 1"
"ENSG00000174915",691.856907843274,-0.175178773047564,0.0743542018320509,-2.35600367875985,0.0184727347550292,0.0346551890045341,"PTDSS2","81490","phosphatidylserine synthase 2"
"ENSG00000012660",1532.3718028922,0.135529504902465,0.0575270828895673,2.35592521113293,0.0184766372284376,0.0346580984437716,"ELOVL5","60481","ELOVL fatty acid elongase 5"
"ENSG00000012211",88.0798992053375,0.474506672477899,0.201437449802942,2.35560305664161,0.0184926666768604,0.0346837517795327,"PRICKLE3","4007","prickle planar cell polarity protein 3"
"ENSG00000103942",14.6147140509416,-1.15098192215951,0.488724089630462,-2.35507507524297,0.0185189637776145,0.0347286535379162,"HOMER2","9455","homer scaffold protein 2"
"ENSG00000106554",770.041992194001,-0.175911511511471,0.0747289254102531,-2.35399492961711,0.0185728644244879,0.0348253022758401,"CHCHD3","54927","coiled-coil-helix-coiled-coil-helix domain containing 3"
"ENSG00000148943",637.398549159635,0.189292979628771,0.0804280904596788,2.35356799529723,0.018594206815411,0.0348608853893305,"LIN7C","55327","lin-7 homolog C, crumbs cell polarity complex component"
"ENSG00000152464",90.3896244315088,0.446270772360878,0.189620053263071,2.35349987873772,0.0185976139375935,0.0348628382361044,"RPP38","10557","ribonuclease P/MRP subunit p38"
"ENSG00000106355",247.629441688655,-0.274442589860502,0.116617830745174,-2.35335015328999,0.0186051049748019,0.0348724452649917,"LSM5","23658","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000119636",38.2275635943553,-0.692406663099534,0.294237797859565,-2.3532213336847,0.0186115521673512,0.0348800935710098,"BBOF1","80127","basal body orientation factor 1"
"ENSG00000178338",78.0875661791286,0.478437154197314,0.203389010822704,2.3523254882948,0.0186564417286281,0.0349597759944719,"ZNF354B","117608","zinc finger protein 354B"
"ENSG00000121067",646.044224429804,0.18487037025934,0.0786088505214701,2.35177551933351,0.0186840468071674,0.0350070533745275,"SPOP","8405","speckle type BTB/POZ protein"
"ENSG00000144369",440.320495711055,-0.210848723020681,0.0896668549652408,-2.35146780939753,0.0186995075487837,0.03503156759298,"FAM171B","165215","family with sequence similarity 171 member B"
"ENSG00000174799",204.423637725632,0.297824953206034,0.126701985709919,2.35059420369225,0.0187434624673301,0.0351094496496583,"CEP135","9662","centrosomal protein 135"
"ENSG00000181610",504.176571927276,-0.216479414962835,0.0921244365458581,-2.34985876798362,0.0187805354919651,0.035174422681482,"MRPS23","51649","mitochondrial ribosomal protein S23"
"ENSG00000184995",26.7982482882877,0.824266753289468,0.350854212490387,2.34931411379891,0.0188080326196509,0.0352214466008151,"IFNE","338376","interferon epsilon"
"ENSG00000075914",280.65099103119,-0.267257467924502,0.113808955639239,-2.34829909846178,0.0188593701261865,0.0353130983254651,"EXOSC7","23016","exosome component 7"
"ENSG00000257218",282.910918114324,-0.257910746906222,0.109832382528955,-2.34822136211267,0.0188633069275438,0.0353159829138898,"GATC","283459","glutamyl-tRNA amidotransferase subunit C"
"ENSG00000174576",2.21030781388007,-3.62115282150479,1.54225156947616,-2.34796507468283,0.0188762911811993,0.035335803306048,"NPAS4","266743","neuronal PAS domain protein 4"
"ENSG00000065833",1471.09280908062,0.139596816903884,0.0594721859198466,2.34726224948289,0.0189119384309901,0.0353980376677588,"ME1","4199","malic enzyme 1"
"ENSG00000144895",1047.12192107892,0.145826127075254,0.0621362487529292,2.34687690361062,0.0189315081256183,0.0354301672070301,"EIF2A","83939","eukaryotic translation initiation factor 2A"
"ENSG00000089091",33.2410621955649,0.727551709686423,0.310092854071443,2.34623823198067,0.0189639819043553,0.0354864354121874,"DZANK1","55184","double zinc ribbon and ankyrin repeat domains 1"
"ENSG00000180592",10.763621087522,-1.35426479081798,0.57746340240759,-2.34519587764646,0.0190170858811022,0.0355812887794445,"SKIDA1","387640","SKI/DACH domain containing 1"
"ENSG00000171385",5.40199602142946,-1.95177748942147,0.83241923179211,-2.34470494539092,0.0190421420139579,0.035623646737968,"KCND3","3752","potassium voltage-gated channel subfamily D member 3"
"ENSG00000162623",503.667948994348,0.207365953851249,0.0884517481790643,2.3443963304315,0.0190579078328008,0.0356486160223148,"TYW3","127253","tRNA-yW synthesizing protein 3 homolog"
"ENSG00000076864",6.2065098600957,1.84353481619345,0.786415723122662,2.34422425949627,0.0190667031555926,0.0356605420186705,"RAP1GAP","5909","RAP1 GTPase activating protein"
"ENSG00000168883",833.08351082127,-0.164649665866868,0.0702436885177581,-2.3439780760551,0.0190792928738586,0.0356795607632189,"USP39","10713","ubiquitin specific peptidase 39"
"ENSG00000113384",1795.2415361667,0.122504324220703,0.0522656615256909,2.34387780896042,0.0190844225735693,0.035684625715461,"GOLPH3","64083","golgi phosphoprotein 3"
"ENSG00000125089",34.5224345252342,-0.735355951815222,0.313923239834037,-2.34247057402945,0.019156544520103,0.0358149376046274,"SH3TC1","54436","SH3 domain and tetratricopeptide repeats 1"
"ENSG00000143333",5.81105183828782,1.94465271218065,0.830315417644148,2.34206504041345,0.0191773726236741,0.0358493300009777,"RGS16","6004","regulator of G protein signaling 16"
"ENSG00000118197",159.817992115027,0.353513890184832,0.15096867429104,2.34163737507109,0.0191993588486826,0.0358858783401247,"DDX59","83479","DEAD-box helicase 59"
"ENSG00000155957",129.323160753397,0.390178005218557,0.166650374885898,2.34129689468568,0.019216878654743,0.03591407020208,"TMBIM4","51643","transmembrane BAX inhibitor motif containing 4"
"ENSG00000104903",5.77162324355611,1.89625467593771,0.810332111373524,2.34009568339028,0.0192788000088296,0.0360252256282656,"LYL1","4066","LYL1 basic helix-loop-helix family member"
"ENSG00000162222",399.472099047707,0.229312288471521,0.0980033014665224,2.33984248530498,0.0192918743697358,0.0360450867724602,"TTC9C","283237","tetratricopeptide repeat domain 9C"
"ENSG00000137959",5.81441427948146,-1.92050133384674,0.821017889719898,-2.33917111660253,0.0193265792793233,0.0361053524424726,"IFI44L","10964","interferon induced protein 44 like"
"ENSG00000157077",793.888276694428,-0.167430222721577,0.071602331621009,-2.33833478507076,0.0193698878779836,0.0361816739601675,"ZFYVE9","9372","zinc finger FYVE-type containing 9"
"ENSG00000132275",222.404581824202,-0.286533772313241,0.122555923063522,-2.3379838783045,0.0193880844769214,0.0362110745179151,"RRP8","23378","ribosomal RNA processing 8"
"ENSG00000196550",8.78041263313284,-1.45171685646658,0.621046274594695,-2.33753411919908,0.0194114289961733,0.0362500811639131,"FAM72A","729533","family with sequence similarity 72 member A"
"ENSG00000158406",59.8942226076227,0.567471263779535,0.242794777701716,2.33724657981193,0.0194263664492647,0.0362733800493175,"H4C8","8365","H4 clustered histone 8"
"ENSG00000155961",14.7655453798788,-1.11259149449824,0.47624290568342,-2.33618491996568,0.0194816059043502,0.0363719163691807,"RAB39B","116442","RAB39B, member RAS oncogene family"
"ENSG00000177565",1132.80002583537,-0.15454761891986,0.0661561715939498,-2.33610281847074,0.0194858834559289,0.0363752945374896,"TBL1XR1","79718","TBL1X receptor 1"
"ENSG00000046653",86.2040854987035,0.455627153183381,0.195055526064581,2.33588436265336,0.0194972691699548,0.0363919393397661,"GPM6B","2824","glycoprotein M6B"
"ENSG00000183291",1937.94386376943,-0.132687420797278,0.0568135063019478,-2.33549079143402,0.0195177964038719,0.0364256405470766,"SELENOF","9403","selenoprotein F"
"ENSG00000167371",33.4017577459861,-0.720203221926901,0.30839176219567,-2.33535168643688,0.0195250561255546,0.0364345754847333,"PRRT2","112476","proline rich transmembrane protein 2"
"ENSG00000013374",623.188639660133,-0.186714797729868,0.079975188912357,-2.33465903949892,0.0195612396581317,0.036497474374167,"NUB1","51667","negative regulator of ubiquitin like proteins 1"
"ENSG00000141837",280.282759604565,-0.26566806945726,0.113886448944345,-2.33274522052302,0.0196615212852274,0.0366799367976813,"CACNA1A","773","calcium voltage-gated channel subunit alpha1 A"
"ENSG00000129347",338.684286643059,0.235021143500648,0.100768921608894,2.33227804513793,0.0196860687399893,0.0367210835451161,"KRI1","65095","KRI1 homolog"
"ENSG00000267534",383.473981767351,-0.230609063756642,0.098905694486342,-2.33160552538749,0.019721452889495,0.0367824313699542,"S1PR2","9294","sphingosine-1-phosphate receptor 2"
"ENSG00000148798",250.143307248769,-0.268599735073808,0.115211223310705,-2.33136779000636,0.0197339744481537,0.0368011281053891,"INA","9118","internexin neuronal intermediate filament protein alpha"
"ENSG00000183044",210.771436792113,-0.309362254739187,0.132729074800274,-2.33077986269929,0.0197649704874623,0.0368542680976998,"ABAT","18","4-aminobutyrate aminotransferase"
"ENSG00000153574",199.031660060795,0.299814131996509,0.128669309926565,2.33011377901709,0.0198001383562938,0.0369151725610447,"RPIA","22934","ribose 5-phosphate isomerase A"
"ENSG00000204304",833.982976095095,0.166561473911482,0.0715018635787854,2.32947038825015,0.0198341599493026,0.0369739247828007,"PBX2","5089","PBX homeobox 2"
"ENSG00000187123",9.50343628787984,-1.42446013492264,0.611514291668501,-2.32939794593523,0.0198379937914338,0.036976394650076,"LYPD6","130574","LY6/PLAUR domain containing 6"
"ENSG00000167797",351.588576842485,0.237801518035932,0.102103691609145,2.32901978653465,0.0198580175100925,0.0370090366797855,"CDK2AP2","10263","cyclin dependent kinase 2 associated protein 2"
"ENSG00000187815",46.7913519595898,0.626089825705446,0.268917971182278,2.32818142630218,0.0199024720132211,0.037087195919946,"ZFP69","339559","ZFP69 zinc finger protein"
"ENSG00000126218",114.321268071894,0.405729151132016,0.174283528370569,2.32798334372332,0.0199129881284845,0.0371021010161321,"F10","2159","coagulation factor X"
"ENSG00000196376",3.75194349493765,2.64114525886592,1.13461344038189,2.32779303052937,0.0199230963393689,0.0371162424282162,"SLC35F1","222553","solute carrier family 35 member F1"
"ENSG00000196604",6.26659255970481,-1.79825899582488,0.772552347279767,-2.3276856282383,0.0199288028342028,0.0371211389891308,"POTEF","728378","POTE ankyrin domain family member F"
"ENSG00000158315",12.2320053745141,-1.21423322997801,0.521656554048552,-2.3276487577016,0.0199307621672542,0.0371211389891308,"RHBDL2","54933","rhomboid like 2"
"ENSG00000261150",6.17416062170604,-1.79546677512508,0.771708720524611,-2.3266120070595,0.0199859249033878,0.0372191762984748,"EPPK1","83481","epiplakin 1"
"ENSG00000118894",111.067946273587,-0.402415960909218,0.17297498973808,-2.32644014905599,0.0199950818742462,0.0372315245309717,"EEF2KMT","196483","eukaryotic elongation factor 2 lysine methyltransferase"
"ENSG00000165283",1086.4191148675,-0.156799030263731,0.0674008963580317,-2.32636416926592,0.0199991314111514,0.037234360628796,"STOML2","30968","stomatin like 2"
"ENSG00000135018",2770.3938173627,-0.10918369221835,0.0469412834226675,-2.32596308105257,0.0200205202975067,0.0372694743140903,"UBQLN1","29979","ubiquilin 1"
"ENSG00000130119",338.375815423582,-0.248400793517393,0.106813620286928,-2.32555354691776,0.0200423801791354,0.0373054558070342,"GNL3L","54552","G protein nucleolar 3 like"
"ENSG00000259224",3.81186553607602,2.59539574600314,1.11616031041315,2.32528940671833,0.0200564903539943,0.0373270052831378,"SLC35G6","643664","solute carrier family 35 member G6"
"ENSG00000177675",27.0982732435752,0.860806350134741,0.370268605417481,2.32481592427793,0.0200818051378476,0.0373693995103028,"CD163L1","283316","CD163 molecule like 1"
"ENSG00000268043",125.62464883249,0.401813854855451,0.172897578161089,2.32399932450806,0.0201255302446978,0.0374460377157375,"NBPF12","149013","NBPF member 12"
"ENSG00000055813",7.16010236529598,-1.78522370043869,0.768467945976239,-2.32309455428332,0.0201740734689999,0.0375316201446757,"CCDC85A","114800","coiled-coil domain containing 85A"
"ENSG00000158691",99.897259177179,0.421035501378857,0.181264249790071,2.32277187512968,0.0201914107265877,0.0375576297389336,"ZSCAN12","9753","zinc finger and SCAN domain containing 12"
"ENSG00000107521",834.875262903591,-0.165429960502702,0.0712219172534802,-2.32273950045368,0.0201931509059106,0.0375576297389336,"HPS1","3257","HPS1 biogenesis of lysosomal organelles complex 3 subunit 1"
"ENSG00000206262",4.7773637716545,2.17907487449174,0.938238808427933,2.32251624524345,0.0202051547158721,0.0375752139056811,"FOXL2NB","401089","FOXL2 neighbor"
"ENSG00000198763",22785.0048453476,0.1158783342364,0.0498959627723098,2.32239900380692,0.020211460953919,0.0375803636336965,"ND2","4536","NADH dehydrogenase subunit 2"
"ENSG00000162385",247.726167012074,-0.269698818243195,0.116130859137192,-2.32236995615941,0.020213023648006,0.0375803636336965,"MAGOH","4116","mago homolog, exon junction complex subunit"
"ENSG00000121578",547.372352774292,0.193233739612071,0.08324082389725,2.32138187207989,0.020266243034649,0.0376745572457942,"B4GALT4","8702","beta-1,4-galactosyltransferase 4"
"ENSG00000114767",396.451709291129,-0.234975983413126,0.10122869946725,-2.32123878553973,0.0202739599711037,0.0376841495843266,"RRP9","9136","ribosomal RNA processing 9, U3 small nucleolar RNA binding protein"
"ENSG00000154719",249.316911621783,-0.290635356784229,0.125236189151346,-2.32069786499971,0.0203031560410494,0.0377336587305153,"MRPL39","54148","mitochondrial ribosomal protein L39"
"ENSG00000186523",7.60596211713331,-1.66235959619458,0.716461961298538,-2.32023427061176,0.0203282076312537,0.0377754537976821,"FAM86B1","85002","family with sequence similarity 86 member B1"
"ENSG00000100330",110.577826239979,0.402116029404962,0.17333938861057,2.31981912840577,0.0203506638563339,0.0378124160255483,"MTMR3","8897","myotubularin related protein 3"
"ENSG00000155090",978.412775783905,-0.152810814520979,0.06591853144397,-2.31817686428385,0.0204397108649198,0.0379730819018263,"KLF10","7071","Kruppel like factor 10"
"ENSG00000059378",96.9954569102107,-0.423302967087233,0.182666968677375,-2.31734817822957,0.0204847728324747,0.0380520017651894,"PARP12","64761","poly(ADP-ribose) polymerase family member 12"
"ENSG00000082014",446.084635186118,-0.212469093801534,0.0917035868380418,-2.31691148762564,0.0205085538646364,0.0380913757853826,"SMARCD3","6604","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
"ENSG00000116754",2074.42404652239,0.128828906602819,0.0556168907824568,2.31636297517472,0.0205384585344886,0.0381421121322193,"SRSF11","9295","serine and arginine rich splicing factor 11"
"ENSG00000177700",2163.8554286672,-0.118356209279245,0.0511329231014749,-2.31467716102134,0.0206306065800089,0.0383084137301464,"POLR2L","5441","RNA polymerase II, I and III subunit L"
"ENSG00000104331",2788.4158925702,-0.111887538033173,0.048340414462728,-2.31457548051107,0.0206361760327175,0.0383139282401348,"BPNT2","54928","3'(2'), 5'-bisphosphate nucleotidase 2"
"ENSG00000159069",1620.31061349697,0.132596994106009,0.0572913636351533,2.31443250243478,0.0206440097378387,0.0383165194598136,"FBXW5","54461","F-box and WD repeat domain containing 5"
"ENSG00000105997",87.3961340617317,-0.475434515866208,0.20542275467838,-2.31441992203139,0.0206446991366277,0.0383165194598136,"HOXA3","3200","homeobox A3"
"ENSG00000143363",180.316568734284,0.320543037730999,0.138501567350961,2.31436397336029,0.0206477653344111,0.0383165194598136,"PRUNE1","58497","prune exopolyphosphatase 1"
"ENSG00000101191",1276.41333538672,0.144237094107813,0.0623226638971209,2.31436021967726,0.0206479710645841,0.0383165194598136,"DIDO1","11083","death inducer-obliterator 1"
"ENSG00000213416",8.70231510169153,-1.45584154490526,0.62934927105182,-2.31324895708887,0.0207089552850398,0.0384248499296131,"KRTAP4-12","83755","keratin associated protein 4-12"
"ENSG00000142892",663.789083827048,-0.176421696363656,0.0762937104512616,-2.31240157701281,0.0207555635434995,0.0385064823142114,"PIGK","10026","phosphatidylinositol glycan anchor biosynthesis class K"
"ENSG00000060339",1694.59703635062,0.129049063653043,0.0558127716577313,2.312178016251,0.0207678752412445,0.0385244739213922,"CCAR1","55749","cell division cycle and apoptosis regulator 1"
"ENSG00000171314",2679.96422602291,-0.113349494759874,0.0490397842714338,-2.31137833177421,0.0208119667335697,0.0386014052000189,"PGAM1","5223","phosphoglycerate mutase 1"
"ENSG00000132478",264.847883293932,0.261150436962702,0.112998983341929,2.31108660661553,0.0208280716246728,0.0386264149495946,"UNK","85451","unk zinc finger"
"ENSG00000101442",77.4824233100463,-0.493558789594212,0.213585038245235,-2.31083035426627,0.0208422271751679,0.0386478037377484,"ACTR5","79913","actin related protein 5"
"ENSG00000164484",1708.67234122243,0.125918462685386,0.0545136452365207,2.30985218726538,0.020896338897405,0.0387432686715253,"TMEM200A","114801","transmembrane protein 200A"
"ENSG00000164122",3.35833022129466,-2.68750854072036,1.16361292817838,-2.30962416765823,0.0209089704145828,0.0387606019355338,"ASB5","140458","ankyrin repeat and SOCS box containing 5"
"ENSG00000152256",628.365147392726,-0.18703927828404,0.0809838113394606,-2.3095884867659,0.0209109476176842,0.0387606019355338,"PDK1","5163","pyruvate dehydrogenase kinase 1"
"ENSG00000083093",180.651268341713,0.309394258357773,0.134004678480939,2.30883176516693,0.0209529185992636,0.0388335153817841,"PALB2","79728","partner and localizer of BRCA2"
"ENSG00000134308",6849.10633006792,-0.094280567650465,0.0408528559041386,-2.30780848887761,0.021009790577094,0.038934024082134,"YWHAQ","10971","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"ENSG00000183527",385.282574748108,-0.220361673826995,0.0954947782996609,-2.30757825454607,0.021022605135897,0.0389528733332726,"PSMG1","8624","proteasome assembly chaperone 1"
"ENSG00000079805",2486.83756470797,0.113433726232579,0.0491618298433531,2.30735362361447,0.021035114379733,0.0389711521971722,"DNM2","1785","dynamin 2"
"ENSG00000171793",1119.19959845312,-0.143251014474837,0.0620938368688431,-2.30700858085831,0.0210543417479063,0.0390002401905575,"CTPS1","1503","CTP synthase 1"
"ENSG00000172500",742.755342773984,-0.168533229448661,0.0730537131946822,-2.30697690888804,0.0210561074227348,0.0390002401905575,"FIBP","9158","FGF1 intracellular binding protein"
"ENSG00000137033",8.77178743680061,1.49212477516156,0.64687007408735,2.30668388434378,0.021072449313518,0.0390256041697195,"IL33","90865","interleukin 33"
"ENSG00000162642",343.66310580972,0.240660369009726,0.104357386362525,2.30611725147754,0.0211040816058204,0.0390792756259053,"C1orf52","148423","chromosome 1 open reading frame 52"
"ENSG00000108561",1506.19103663918,-0.133709192583363,0.0580096773357964,-2.30494632489284,0.0211695797066871,0.0391956363966274,"C1QBP","708","complement C1q binding protein"
"ENSG00000214021",87.4481370419984,0.438170552164426,0.190152055001131,2.30431668046827,0.0212048732765893,0.0392560510426295,"TTLL3","26140","tubulin tyrosine ligase like 3"
"ENSG00000115947",298.269808725684,0.246511056735044,0.106996028690463,2.3039271620837,0.0212267326720032,0.0392915832856045,"ORC4","5000","origin recognition complex subunit 4"
"ENSG00000107897",452.703425336461,0.218477472011635,0.0948565004496861,2.30324195997005,0.0212652331889296,0.0393579061582877,"ACBD5","91452","acyl-CoA binding domain containing 5"
"ENSG00000162458",2879.63997052123,-0.103533771913654,0.0449557540630128,-2.30301491036129,0.0212780041879214,0.0393765979057741,"FBLIM1","54751","filamin binding LIM protein 1"
"ENSG00000160710",4727.49994764025,0.0959777335260311,0.0416760652581512,2.3029461378257,0.0212818737969442,0.0393788143150489,"ADAR","103","adenosine deaminase RNA specific"
"ENSG00000120675",529.830152504738,-0.189653440705603,0.0823904464031767,-2.30188631067171,0.0213415844068727,0.0394843423284572,"DNAJC15","29103","DnaJ heat shock protein family (Hsp40) member C15"
"ENSG00000110237",2717.2479488323,0.104546516782209,0.0454581114561884,2.29984294184701,0.0214571196350896,0.0396931127377873,"ARHGEF17","9828","Rho guanine nucleotide exchange factor 17"
"ENSG00000167705",24.4749112373457,-0.840608322456244,0.365521362423903,-2.29975155728757,0.0214622993575955,0.0396977118388858,"RILP","83547","Rab interacting lysosomal protein"
"ENSG00000174749",31.1278253534646,-0.739975910193856,0.321990013131674,-2.29813310977211,0.0215542143205174,0.0398627193695302,"FAM241A","132720","family with sequence similarity 241 member A"
"ENSG00000153975",166.599718501089,0.325319412307302,0.141571669147196,2.29791323551507,0.0215667278351269,0.0398808575701506,"ZUP1","221302","zinc finger containing ubiquitin peptidase 1"
"ENSG00000139719",259.665947182471,0.270890024238957,0.117888626619466,2.29784697648031,0.0215705000185328,0.0398828289139551,"VPS33A","65082","VPS33A core subunit of CORVET and HOPS complexes"
"ENSG00000197472",3.34438630074425,-2.68497884835874,1.16872067941706,-2.29736573986007,0.0215979144695356,0.0399285077084817,"ZNF695","57116","zinc finger protein 695"
"ENSG00000160932",2239.41763992084,0.120642849977242,0.0525288511782754,2.2966969060069,0.021636066079436,0.0399895531469693,"LY6E","4061","lymphocyte antigen 6 family member E"
"ENSG00000116701",25.2956658294683,-0.851625990770738,0.370805528541464,-2.29669172981467,0.0216363615683222,0.0399895531469693,"NCF2","4688","neutrophil cytosolic factor 2"
"ENSG00000139154",543.747046993978,0.196169311788302,0.0854237365260418,2.29642626003018,0.0216515209270564,0.040012553658051,"AEBP2","121536","AE binding protein 2"
"ENSG00000104957",249.038469936285,0.270815747898407,0.117968609211908,2.29565941064828,0.0216953629510905,0.0400885480407688,"CCDC130","81576","coiled-coil domain containing 130"
"ENSG00000144021",1080.43428205857,0.150206771294169,0.0654482243374553,2.29504731128675,0.021730413098281,0.0401482798348333,"CIAO1","9391","cytosolic iron-sulfur assembly component 1"
"ENSG00000186493",8.86228444715857,1.43024534883643,0.623465573283887,2.29402457829886,0.0217890869959937,0.0402516375215536,"C5orf38","153571","chromosome 5 open reading frame 38"
"ENSG00000083312",4981.13383471491,-0.0936133889609737,0.0408144407759304,-2.29363399770457,0.021811530845411,0.0402880488281323,"TNPO1","3842","transportin 1"
"ENSG00000178381",163.301106305659,0.337148369799818,0.147036412073493,2.29295835667768,0.021850402564087,0.0403547911014429,"ZFAND2A","90637","zinc finger AN1-type containing 2A"
"ENSG00000180902",184.630241168916,-0.312229632210172,0.136187558070358,-2.29264432547403,0.0218684902618519,0.040383136133213,"D2HGDH","728294","D-2-hydroxyglutarate dehydrogenase"
"ENSG00000093217",59.902436815467,-0.538353737552701,0.234855321594141,-2.29227821579041,0.0218895940446296,0.0404170429754136,"XYLB","9942","xylulokinase"
"ENSG00000162396",45.0399746500022,-0.617899448408728,0.269612873335354,-2.29180246760756,0.0219170442297024,0.0404626578801646,"PARS2","25973","prolyl-tRNA synthetase 2, mitochondrial"
"ENSG00000116299",23.3057720598996,-0.902554354509956,0.393836884196685,-2.29169585360424,0.0219231998553805,0.0404689528392532,"ELAPOR1","57535","endosome-lysosome associated apoptosis and autophagy regulator 1"
"ENSG00000107341",1818.27303200877,0.132398249961057,0.0577765994815597,2.29155490543043,0.0219313401589432,0.0404789093628685,"UBE2R2","54926","ubiquitin conjugating enzyme E2 R2"
"ENSG00000173818",212.508600046472,0.30232041497997,0.131933026247438,2.29146881246378,0.0219363136552189,0.0404830191147779,"ENDOV","284131","endonuclease V"
"ENSG00000086504",955.575343558806,-0.151396805768854,0.0661214809958655,-2.28967656937873,0.0220400726470916,0.0406663432030746,"MRPL28","10573","mitochondrial ribosomal protein L28"
"ENSG00000172244",37.5134137053207,-0.663499546392771,0.289781112267995,-2.28965767023199,0.0220411690532066,0.0406663432030746,"C5orf34","375444","chromosome 5 open reading frame 34"
"ENSG00000186260",378.016222420558,0.228409623011639,0.0997592478935631,2.28960851083539,0.0220440211852888,0.0406665144860166,"MRTFB","57496","myocardin related transcription factor B"
"ENSG00000176714",11.9475629108042,-1.21647891367595,0.531341498094131,-2.28944834544137,0.0220533158954105,0.0406785694200952,"CCDC121","79635","coiled-coil domain containing 121"
"ENSG00000102081",424.746674056029,0.216408603982673,0.0945305709300801,2.28929754526438,0.0220620702394526,0.0406896247264487,"FMR1","2332","FMRP translational regulator 1"
"ENSG00000144120",67.561305116185,-0.514639598139519,0.22485292110488,-2.28878324377859,0.0220919495226901,0.0407396336418176,"TMEM177","80775","transmembrane protein 177"
"ENSG00000101161",1456.11800366424,-0.126049157407869,0.0550758360860645,-2.28864718841305,0.0220998597924346,0.0407491221845241,"PRPF6","24148","pre-mRNA processing factor 6"
"ENSG00000167483",6.36527479082709,1.80709899592007,0.789972649159631,2.28754628130791,0.0221639572876651,0.0408621969609217,"NIBAN3","199786","niban apoptosis regulator 3"
"ENSG00000164292",3276.56628373091,0.110348483040972,0.0482592335507444,2.28657761265398,0.0222204891969649,0.0409612970337548,"RHOBTB3","22836","Rho related BTB domain containing 3"
"ENSG00000168813",369.455073749942,-0.219288370057885,0.095935668035292,-2.28578561601526,0.0222668035872791,0.0410415396785042,"ZNF507","22847","zinc finger protein 507"
"ENSG00000165698",48.9491657939527,-0.608749782201618,0.266328088007044,-2.28571378541763,0.0222710082468722,0.0410441565014884,"SPACA9","11092","sperm acrosome associated 9"
"ENSG00000141741",327.402357363772,0.256322790516921,0.112225439380576,2.28399899284587,0.0223715901354922,0.0412243680191152,"MIEN1","84299","migration and invasion enhancer 1"
"ENSG00000169740",193.919814624069,0.31999145810949,0.140116883279938,2.28374661653145,0.0223864266664783,0.0412465503451127,"ZNF32","7580","zinc finger protein 32"
"ENSG00000198108",66.2032727984236,-0.502432647763846,0.220040934078635,-2.28335991149853,0.0224091766206825,0.0412833056294523,"CHSY3","337876","chondroitin sulfate synthase 3"
"ENSG00000124160",588.116765299581,-0.187216550942734,0.0819967561135612,-2.28321899324223,0.0224174718724002,0.0412934258786944,"NCOA5","57727","nuclear receptor coactivator 5"
"ENSG00000269343",150.747270180157,0.350638081324083,0.153590451611557,2.28294192539309,0.0224337894496862,0.0413183190339259,"ZNF587B","100293516","zinc finger protein 587B"
"ENSG00000125409",1.37198404329732,-4.00075241876365,1.75280528769976,-2.28248536608074,0.0224607004869537,0.0413627144541702,"TEKT3","64518","tektin 3"
"ENSG00000101811",269.879429378612,-0.260324095049409,0.114063224287034,-2.28227894377524,0.022472876874159,0.0413799674377005,"CSTF2","1478","cleavage stimulation factor subunit 2"
"ENSG00000152582",18.9737948077834,-0.967448253981339,0.423929799720378,-2.28209541914596,0.0224837073973104,0.0413947382412944,"SPEF2","79925","sperm flagellar 2"
"ENSG00000117791",19.8221628340454,-0.93122089343153,0.408152987127081,-2.28154864181256,0.0225160018173525,0.0414490175848291,"MTARC2","54996","mitochondrial amidoxime reducing component 2"
"ENSG00000182606",1220.52619256785,-0.140940147588915,0.0618230866118979,-2.27973327300341,0.0226235126447688,0.0416406923161794,"TRAK1","22906","trafficking kinesin protein 1"
"ENSG00000169612",124.100159103241,0.375786838336915,0.164840828126178,2.27969516174275,0.0226257744651896,0.0416406923161794,"RAMAC","83640","RNA guanine-7 methyltransferase activating subunit"
"ENSG00000141664",105.418404114748,-0.39940879722944,0.175210311346304,-2.27959641279335,0.0226316359148546,0.0416462792000408,"ZCCHC2","54877","zinc finger CCHC-type containing 2"
"ENSG00000107338",274.687227940734,0.258749488137585,0.113509605410348,2.27953825759661,0.0226350884551333,0.0416474324159493,"SHB","6461","SH2 domain containing adaptor protein B"
